,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
485,car,,smash, She smashed her car against the guard rail .,1,0,car has property dangerous. car is at location garage. car is used for travel. smash desires play game. smash is at location wall. smash is used for fun.  She smashed her car against the guard rail .,29
486,motorcycle,,smash, The motorcycle smashed into the guard rail .,2,0,motorcycle has property fun. motorcycle is at location street. motorcycle is used for travel. smash desires play game. smash is at location wall. smash is used for fun.  The motorcycle smashed into the guard rail .,30
487,ring,,smash, The police smashed the drug ring after they were tipped off .,2,1,ring has property round. ring is at location ring. ring is used for decoration. smash desires play game. smash is at location wall. smash is used for fun.  The police smashed the drug ring after they were tipped off .,30
488,meat,,smother, smother the meat in gravy .,0,0,meat has property good. meat is at location fridge. meat is used for eat. smother desires be hold. smother is at location closet. smother is used for smother.  smother the meat in gravy .,28
489,cream,,smother, the butter cream smothered the cake .,3,1,cream has property good. cream is at location fridge. cream is used for make cream. smother desires be hold. smother is at location closet. smother is used for smother.  the butter cream smothered the cake .,32
490,disapproval,,snort, she snorted her disapproval of the proposed bridegroom .,1,1,disapproval has property bad. disapproval is at location church. disapproval is used for make someone feel bad. snort desires snort. snort is at location joke. snort is used for make someone laugh.  she snorted her disapproval of the proposed bridegroom .,33
491,critic,,snort, The critic snorted contemptuously .,2,1,critic has property good. critic is at location movie. critic is used for portray person. snort desires snort. snort is at location joke. snort is used for make someone laugh.  The critic snorted contemptuously .,32
492,cocaine,,snort, The addict was snorting cocaine almost every day .,3,0,cocaine has property illegal. cocaine is at location drug store. cocaine is used for get high. snort desires snort. snort is at location joke. snort is used for make someone laugh.  The addict was snorting cocaine almost every day .,34
493,seed,,sow, She sowed sunflower seeds .,1,0,seed has property good to eat. seed is at location seed. seed is used for seed. sow desires be pet. sow is at location field. sow is used for produce milk.  She sowed sunflower seeds .,32
494,suspicion,,sow, sow suspicion or beliefs .,0,1,suspicion has property bad. suspicion is at location crime scene. suspicion is used for lie. sow desires be pet. sow is at location field. sow is used for produce milk.  sow suspicion or beliefs .,30
495,ground,,sow, sow the ground with sunflower seeds .,0,0,ground has property hard. ground is at location grind. ground is used for walk. sow desires be pet. sow is at location field. sow is used for produce milk.  sow the ground with sunflower seeds .,29
496,word,,spell, How do you spell this word ?,3,0,word has property important. word is at location sentence. word is used for communicate. spell desires create. spell is at location book. spell is used for teach.  How do you spell this word ?,30
497,trouble,,spell, I 'm afraid this spells trouble !,4,1,trouble has property bad. trouble is at location jail. trouble is used for get arrest. spell desires create. spell is at location book. spell is used for teach.  I 'm afraid this spells trouble !,32
498,husband,,spell, She spelled her husband at the wheel .,1,1,husband has property male. husband is at location bed. husband is used for wife. spell desires create. spell is at location book. spell is used for teach.  She spelled her husband at the wheel .,28
499,worker,,spell, the workers spell every four hours .,2,1,worker has property good. worker is at location work. worker is used for work. spell desires create. spell is at location book. spell is used for teach.  the workers spell every four hours .,29
500,water,,splash, She splashed the water around her .,1,0,water has property good for you. water is at location ice. water is used for wash. splash desires swim in water. splash is at location pond. splash is used for swim.  She splashed the water around her .,32
501,water,,splash, She splashed the water around her .,1,0,water has property good for you. water is at location ice. water is used for wash. splash desires swim in water. splash is at location pond. splash is used for swim.  She splashed the water around her .,32
502,mountain,,splash, The mountain was splashed with snow .,3,1,mountain has property beautiful. mountain is at location mountain. mountain is used for climb. splash desires swim in water. splash is at location pond. splash is used for swim.  The mountain was splashed with snow .,32
503,tablecloth,,spot, The wine spotted the tablecloth .,2,0,tablecloth has property white. tablecloth is at location table. tablecloth is used for cover table. spot desires be play. spot is at location map. spot is used for hold thing together.  The wine spotted the tablecloth .,33
504,dress,,spot, This dress spots quickly .,2,0,dress has property wear to cover your body. dress is at location closet. dress is used for wear. spot desires be play. spot is at location map. spot is used for hold thing together.  This dress spots quickly .,36
505,area,,spot, spot the areas that one should clearly identify .,0,0,area has property flat. area is at location city. area is used for store thing. spot desires be play. spot is at location map. spot is used for hold thing together.  spot the areas that one should clearly identify .,31
506,water,,spray, Water sprayed all over the floor .,1,0,water has property good for you. water is at location ice. water is used for wash. spray desires water. spray is at location waterfall. spray is used for spray.  Water sprayed all over the floor .,30
507,water,,spray, spray water on someone .,0,0,water has property good for you. water is at location ice. water is used for wash. spray desires water. spray is at location waterfall. spray is used for spray.  spray water on someone .,29
508,wall,,spray, spray the wall with paint .,0,0,wall has property vertical. wall is at location wall. wall is used for divide room. spray desires water. spray is at location waterfall. spray is used for spray.  spray the wall with paint .,28
509,language,,spread, The invaders spread their language all over the country .,2,1,language has property complex. language is at location book. language is used for communicate. spread desires be express. spread is at location jar. spread is used for make sandwich.  The invaders spread their language all over the country .,31
510,cheese,,spread, spread cheese on a piece of bread .,0,0,cheese has property good. cheese is at location pizza. cheese is used for eat. spread desires be express. spread is at location jar. spread is used for make sandwich.  spread cheese on a piece of bread .,29
511,infection,,spread, the infection spread .,2,0,infection has property bad. infection is at location hospital. infection is used for kill bacteria. spread desires be express. spread is at location jar. spread is used for make sandwich.  the infection spread .,32
512,oil,,spread, A big oil spot spread across the water .,4,0,oil has property flammable. oil is at location oil refinery. oil is used for make car. spread desires be express. spread is at location jar. spread is used for make sandwich.  A big oil spot spread across the water .,35
513,wood,,square, square the wood with a file .,0,0,wood has property hard. wood is at location build. wood is used for build fire. square desires be play. square is at location square. square is used for geometry.  square the wood with a file .,29
514,shoulder,,square, He squared his shoulders .,1,1,shoulder has property long. shoulder is at location purse. shoulder is used for hold thing together. square desires be play. square is at location square. square is used for geometry.  He squared his shoulders .,31
515,idea,,square, one idea squares with the other one .,2,1,idea has property important. idea is at location book. idea is used for understand. square desires be play. square is at location square. square is used for geometry.  one idea squares with the other one .,30
516,man,,stagger, The drunken man staggered into the room .,3,0,man has property male. man is at location bed. man is used for fuck. stagger desires drink. stagger is at location street. stagger is used for get somewhere.  The drunken man staggered into the room .,31
517,chair,,stagger, The architect decided to stagger the chairs in the lecture hall .,4,0,chair has property comfortable. chair is at location at restaurant. chair is used for sit on. stagger desires drink. stagger is at location street. stagger is used for get somewhere.  The architect decided to stagger the chairs in the lecture hall .,34
518,bill,,stagger, She was staggered with bills after she tried to rebuild her house following the earthquake .,2,1,bill has property due. bill is at location envelope. bill is used for pay bill. stagger desires drink. stagger is at location street. stagger is used for get somewhere.  She was staggered with bills after she tried to rebuild her house following the earthquake .,31
519,industry,,stagnate, Industry will stagnate if we do not stimulate our economy .,2,1,industry has property good. industry is at location city. industry is used for manufacture. stagnate desires live in warm climate. stagnate is at location arctic. stagnate is used for move water.  Industry will stagnate if we do not stimulate our economy .,33
520,water,,stagnate, There are marshes that stagnate the waters .,4,0,water has property good for you. water is at location ice. water is used for wash. stagnate desires live in warm climate. stagnate is at location arctic. stagnate is used for move water.  There are marshes that stagnate the waters .,37
521,blood,,stagnate, blood stagnates in the capillaries .,1,0,blood has property red. blood is at location blood vessel. blood is used for kill. stagnate desires live in warm climate. stagnate is at location arctic. stagnate is used for move water.  blood stagnates in the capillaries .,33
522,name,,stamp, a man whose name is permanently stamped on our maps .,6,1,name has property important. name is at location phone book. name is used for identify person. stamp desires stamp. stamp is at location desk. stamp is used for mail letter.  a man whose name is permanently stamped on our maps .,36
523,letter,,stamp, Are the letters properly stamped ?,4,0,letter has property write on paper. letter is at location mail box. letter is used for communicate. stamp desires stamp. stamp is at location desk. stamp is used for mail letter.  Are the letters properly stamped ?,35
524,animal,,stampede, Thunderbolts can stampede animals .,2,0,animal has property curious. animal is at location zoo. animal is used for eat. stampede desires run. stampede is at location subway. stampede is used for escape.  Thunderbolts can stampede animals .,29
525,company,,stampede, Companies will now stampede to release their latest software .,3,1,company has property corrupt. company is at location city. company is used for sell product. stampede desires run. stampede is at location subway. stampede is used for escape.  Companies will now stampede to release their latest software .,31
526,ship,,steam, The ship steamed off into the Pacific .,2,0,ship has property big. ship is at location sea. ship is used for travel. steam desires fuel. steam is at location steam room. steam is used for steam food.  The ship steamed off into the Pacific .,31
527,indifference,,steam, her indifference to his amorous advances really steamed the young man .,7,1,indifference has property bad. indifference is at location church. indifference is used for make person feel bad. steam desires fuel. steam is at location steam room. steam is used for steam food.  her indifference to his amorous advances really steamed the young man .,39
528,vegetable,,steam, just steam the vegetables .,1,0,vegetable has property green. vegetable is at location farmer market. vegetable is used for cook. steam desires fuel. steam is at location steam room. steam is used for steam food.  just steam the vegetables .,31
529,bill,,steamroller, The Senator steamrollered the bill to defeat .,2,1,bill has property due. bill is at location envelope. bill is used for pay bill. steamroller desires move forward. steamroller is at location street. steamroller is used for move.  The Senator steamrollered the bill to defeat .,31
530,teacher,,steamroller, The new teacher tends to steamroller .,5,1,teacher has property good. teacher is at location class. teacher is used for teach. steamroller desires move forward. steamroller is at location street. steamroller is used for move.  The new teacher tends to steamroller .,33
531,road,,steamroller, steamroller the road .,0,0,road has property confuse. road is at location countryside. road is used for drive. steamroller desires move forward. steamroller is at location street. steamroller is used for move.  steamroller the road .,28
532,opposition,,steamroller, steamroller the opposition .,0,1,opposition has property bad. opposition is at location war. opposition is used for change society. steamroller desires move forward. steamroller is at location street. steamroller is used for move.  steamroller the opposition .,29
533,mane,,stream, their manes streamed like stiff black pennants in the wind .,2,1,mane has property curly. mane is at location horse. mane is used for keep horse mane from tear. stream desires swim in water. stream is at location pond. stream is used for swim.  their manes streamed like stiff black pennants in the wind .,35
534,sweat,,stream, She was streaming with sweat .,2,1,sweat has property slippery. sweat is at location your finger. sweat is used for sweat. stream desires swim in water. stream is at location pond. stream is used for swim.  She was streaming with sweat .,32
535,tear,,stream, Tears streamed down her face .,1,0,tear has property painful. tear is at location your eye. tear is used for cry. stream desires swim in water. stream is at location pond. stream is used for swim.  Tears streamed down her face .,31
536,nose,,stuff, My nose is all stuffed .,4,0,nose has property very sensitive. nose is at location your face. nose is used for smell. stuff desires be read. stuff is at location shelf. stuff is used for store thing.  My nose is all stuffed .,35
537,dinner,,stuff, She stuffed herself at the dinner .,1,1,dinner has property serve cold. dinner is at location table. dinner is used for eat. stuff desires be read. stuff is at location shelf. stuff is used for store thing.  She stuffed herself at the dinner .,31
538,pillow,,stuff, stuff a pillow with feathers .,0,0,pillow has property soft. pillow is at location in bed. pillow is used for sleep on. stuff desires be read. stuff is at location shelf. stuff is used for store thing.  stuff a pillow with feathers .,31
539,turkey,,stuff, Have you stuffed the turkey yet ?,2,0,turkey has property delicious. turkey is at location supermarket. turkey is used for eat. stuff desires be read. stuff is at location shelf. stuff is used for store thing.  Have you stuffed the turkey yet ?,31
540,poison,,suck, suck the poison from the place where the snake bit .,0,0,poison has property bad. poison is at location jar. poison is used for kill. suck desires suck. suck is at location jar. suck is used for enjoyment.  suck the poison from the place where the snake bit .,27
541,worker,,suck, The current boom in the economy sucked many workers in from abroad .,6,1,worker has property good. worker is at location work. worker is used for work. suck desires suck. suck is at location jar. suck is used for enjoyment.  The current boom in the economy sucked many workers in from abroad .,33
542,country,,swallow, The Nazis swallowed the Baltic countries .,2,1,country has property diverse. country is at location country. country is used for govern. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  The Nazis swallowed the Baltic countries .,30
543,wave,,swallow, The huge waves swallowed the small boat and it sank shortly thereafter .,3,1,wave has property very calm. wave is at location ocean. wave is used for move water. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  The huge waves swallowed the small boat and it sank shortly thereafter .,33
544,word,,swallow, She swallowed the last words of her speech .,1,1,word has property important. word is at location sentence. word is used for communicate. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  She swallowed the last words of her speech .,29
545,word,,swallow, He swallowed his words .,1,1,word has property important. word is at location sentence. word is used for communicate. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  He swallowed his words .,29
546,anger,,swallow, I swallowed my anger and kept quiet .,1,1,anger has property bad. anger is at location war. anger is used for hurt. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  I swallowed my anger and kept quiet .,29
547,story,,swallow, Am I supposed to swallow that story ?,4,1,story has property inaccurate. story is at location newspaper. story is used for entertain. swallow desires water. swallow is at location your mouth. swallow is used for swallow.  Am I supposed to swallow that story ?,32
548,music,,swell, The music swelled to a crescendo .,2,1,music has property fun. music is at location opera. music is used for express yourself. swell desires swim in ocean. swell is at location ocean. swell is used for move air.  The music swelled to a crescendo .,33
549,mother,,swell, The mother was swelling with importance when she spoke of her son .,3,1,mother has property female. mother is at location home. mother is used for love. swell desires swim in ocean. swell is at location ocean. swell is used for move air.  The mother was swelling with importance when she spoke of her son .,33
550,belly,,swell, The bellies of the starving children are swelling .,7,0,belly has property soft. belly is at location your stomach. belly is used for hold food. swell desires swim in ocean. swell is at location ocean. swell is used for move air.  The bellies of the starving children are swelling .,39
551,wood,,swell, The water swells the wood .,2,0,wood has property hard. wood is at location build. wood is used for build fire. swell desires swim in ocean. swell is at location ocean. swell is used for move air.  The water swells the wood .,33
552,brain,,swim, my brain is swimming after the bottle of champagne .,3,1,brain has property complex. brain is at location brain. brain is used for think. swim desires swim. swim is at location beach. swim is used for exercise.  my brain is swimming after the bottle of champagne .,30
553,meat,,swim, the meat was swimming in a fatty gravy .,3,1,meat has property good. meat is at location fridge. meat is used for eat. swim desires swim. swim is at location beach. swim is used for exercise.  the meat was swimming in a fatty gravy .,30
554,snake,,swim, this snake swims through the soil where it lives .,2,0,snake has property dangerous. snake is at location forest. snake is used for kill. swim desires swim. swim is at location beach. swim is used for exercise.  this snake swims through the soil where it lives .,29
555,notice,,tack, tack the notice on the board .,0,0,notice has property sharp. notice is at location purse. notice is used for cut. tack desires win. tack is at location tack. tack is used for hold paper together.  tack the notice on the board .,29
556,boat,,tack, The sailors decided to tack the boat .,4,0,boat has property fun. boat is at location water. boat is used for travel. tack desires win. tack is at location tack. tack is used for hold paper together.  The sailors decided to tack the boat .,33
557,verse,,tack, He tacked together some verses .,1,1,verse has property good. verse is at location book. verse is used for entertainment. tack desires win. tack is at location tack. tack is used for hold paper together.  He tacked together some verses .,30
558,action,,talk, Actions talk louder than words .,1,1,action has property important. action is at location war. action is used for intimidate. talk desires be understand. talk is at location newspaper. talk is used for communicate.  Actions talk louder than words .,29
559,baby,,talk, The baby talks already .,2,0,baby has property cute. baby is at location crib. baby is used for give birth. talk desires be understand. talk is at location newspaper. talk is used for communicate.  The baby talks already .,31
560,garlic,,taste, Can you taste the garlic ?,2,0,garlic has property spicy. garlic is at location pizza. garlic is used for make sauce. taste desires taste good. taste is at location your tongue. taste is used for satisfy your hunger.  Can you taste the garlic ?,34
561,wine,,taste, We tasted wines last night .,1,0,wine has property good for you. wine is at location winery. wine is used for drink. taste desires taste good. taste is at location your tongue. taste is used for satisfy your hunger.  We tasted wines last night .,34
562,freedom,,taste, The ex - slave tasted freedom shortly before she died .,4,1,freedom has property important. freedom is at location society. freedom is used for freedom. taste desires taste good. taste is at location your tongue. taste is used for satisfy your hunger.  The ex - slave tasted freedom shortly before she died .,35
563,state,,tax, The State taxes alcohol heavily .,2,0,state has property large. state is at location country. state is used for govern. tax desires increase in your income. tax is at location bank. tax is used for pay tax.  The State taxes alcohol heavily .,33
564,patience,,tax, You are taxing my patience .,2,1,patience has property important. patience is at location school. patience is used for learn. tax desires increase in your income. tax is at location bank. tax is used for pay tax.  You are taxing my patience .,33
565,failure,,tax, They taxed him failure to appear in court .,1,1,failure has property bad. failure is at location aa. failure is used for get revenge. tax desires increase in your income. tax is at location bank. tax is used for pay tax.  They taxed him failure to appear in court .,33
566,muscle,,tense, the bodybuilder 's neck muscles tensed .,5,0,muscle has property hard. muscle is at location body. muscle is used for lift. tense desires be free. tense is at location airport. tense is used for be tense.  the bodybuilder 's neck muscles tensed .,34
567,bus,,thunder, The bus thundered down the road .,2,1,bus has property yellow. bus is at location city. bus is used for travel. thunder desires thunder. thunder is at location thunderstorm. thunder is used for scare person.  The bus thundered down the road .,30
568,river,,thunder, The river thundered below .,2,1,river has property very deep. river is at location river. river is used for travel. thunder desires thunder. thunder is at location thunderstorm. thunder is used for scare person.  The river thundered below .,31
569,victim,,tie, They tied their victim to the chair .,1,0,victim has property guilty. victim is at location crime scene. victim is used for justice. tie desires be play. tie is at location drawer. tie is used for tie knot.  They tied their victim to the chair .,31
570,jet,,tie, These big jets are tied to large airports .,4,1,jet has property fly. jet is at location airport. jet is used for travel. tie desires be play. tie is at location drawer. tie is used for tie knot.  These big jets are tied to large airports .,33
571,fly,,tie, The fishermen tied their flies .,2,0,fly has property fun. fly is at location sky. fly is used for fly. tie desires be play. tie is at location drawer. tie is used for tie knot.  The fishermen tied their flies .,31
572,dinner,,top, They topped off their dinner with a cognac .,1,1,dinner has property serve cold. dinner is at location table. dinner is used for eat. top desires be good. top is at location roof. top is used for hold thing together.  They topped off their dinner with a cognac .,32
573,tree,,top, A star tops the Christmas Tree .,2,0,tree has property tall. tree is at location park. tree is used for build house. top desires be good. top is at location roof. top is used for hold thing together.  A star tops the Christmas Tree .,33
574,tower,,top, The towers were topped with conical roofs .,3,0,tower has property tall. tower is at location city. tower is used for support roof. top desires be good. top is at location roof. top is used for hold thing together.  The towers were topped with conical roofs .,34
575,hiker,,top, The hikers topped the mountain just before noon .,2,1,hiker has property fun. hiker is at location mountain. hiker is used for hike. top desires be good. top is at location roof. top is used for hold thing together.  The hikers topped the mountain just before noon .,32
576,outline,,trace, trace the outline of a figure in the sand .,0,0,outline has property reflective. outline is at location newspaper. outline is used for draw. trace desires be find. trace is at location your finger. trace is used for identify object.  trace the outline of a figure in the sand .,30
577,deer,,trace, The hunters traced the deer into the woods .,2,0,deer has property very fast. deer is at location forest. deer is used for deer. trace desires be find. trace is at location your finger. trace is used for identify object.  The hunters traced the deer into the woods .,33
578,circumstance,,trace, She traced the circumstances of her birth .,1,1,circumstance has property bad. circumstance is at location life. circumstance is used for manipulate. trace desires be find. trace is at location your finger. trace is used for identify object.  She traced the circumstances of her birth .,31
579,experience,,transform, This experience transformed her completely .,2,1,experience has property important. experience is at location school. experience is used for learn. transform desires become more powerful. transform is at location zoo. transform is used for create new form of magic.  This experience transformed her completely .,35
580,energy,,transform, It can transform energy to light .,2,0,energy has property useful. energy is at location air. energy is used for energy. transform desires become more powerful. transform is at location zoo. transform is used for create new form of magic.  It can transform energy to light .,35
581,grape,,tread, tread grapes to make wine .,0,0,grape has property green. grape is at location market. grape is used for grape. tread desires run. tread is at location floor. tread is used for walk.  tread grapes to make wine .,27
582,bird,,tread, male birds tread the females .,2,0,bird has property very curious. bird is at location tree. bird is used for fly. tread desires run. tread is at location floor. tread is used for walk.  male birds tread the females .,30
583,camp,,trench, He trenched his military camp .,1,0,camp has property fun. camp is at location mountain. camp is used for camp. trench desires kill person. trench is at location forest. trench is used for protect your foot from snow.  He trenched his military camp .,33
584,letter,,trench, letters trenched into the stone .,1,0,letter has property write on paper. letter is at location mail box. letter is used for communicate. trench desires kill person. trench is at location forest. trench is used for protect your foot from snow.  letters trenched into the stone .,36
585,soldier,,trench, trench the fallen soldiers .,0,0,soldier has property dangerous. soldier is at location war. soldier is used for fight. trench desires kill person. trench is at location forest. trench is used for protect your foot from snow.  trench the fallen soldiers .,32
586,chain,,tug, The prisoner tugged at the chains .,2,0,chain has property heavy. chain is at location hardware store. chain is used for hold thing together. tug desires catch on fire. tug is at location rope. tug is used for pull thing.  The prisoner tugged at the chains .,35
587,living,,tug, She tugged for years to make a decent living .,1,1,living has property good. living is at location apartment. living is used for live. tug desires catch on fire. tug is at location rope. tug is used for pull thing.  She tugged for years to make a decent living .,31
588,freighter,,tug, The tugboat tugged the freighter into the harbor .,2,0,freighter has property very large. freighter is at location sea. freighter is used for ship. tug desires catch on fire. tug is at location rope. tug is used for pull thing.  The tugboat tugged the freighter into the harbor .,33
589,cart,,tug, The horse finally tugged the cart out of the mud .,3,0,cart has property heavy. cart is at location supermarket. cart is used for carry thing. tug desires catch on fire. tug is at location rope. tug is used for pull thing.  The horse finally tugged the cart out of the mud .,34
590,shoulder,,twist, The wrestler twisted his shoulder .,2,0,shoulder has property long. shoulder is at location purse. shoulder is used for hold thing together. twist desires play game. twist is at location string. twist is used for make rope.  The wrestler twisted his shoulder .,33
591,cord,,twist, The cord is all twisted .,4,0,cord has property elastic. cord is at location hardware store. cord is used for tie thing together. twist desires play game. twist is at location string. twist is used for make rope.  The cord is all twisted .,36
592,word,,twist, Do n't twist my words .,2,1,word has property important. word is at location sentence. word is used for communicate. twist desires play game. twist is at location string. twist is used for make rope.  Do n't twist my words .,31
593,people,,uproot, The war uprooted many people .,2,1,people has property afraid of dark. people is at location opera. people is used for help. uproot desires live in house. uproot is at location forest. uproot is used for uproot tree.  The war uprooted many people .,34
594,democracy,,uproot, The vestiges of political democracy were soon uprooted .,7,1,democracy has property good. democracy is at location country. democracy is used for govern. uproot desires live in house. uproot is at location forest. uproot is used for uproot tree.  The vestiges of political democracy were soon uprooted .,37
595,vine,,uproot, They plan to uproot the vine that has spread all over the garden .,3,0,vine has property green. vine is at location forest. vine is used for hang from tree. uproot desires live in house. uproot is at location forest. uproot is used for uproot tree.  They plan to uproot the vine that has spread all over the garden .,35
596,fortune,,vest, She vested her vast fortune in her two sons .,1,0,fortune has property good. fortune is at location church. fortune is used for spend. vest desires wear around your neck. vest is at location closet. vest is used for protect torso.  She vested her vast fortune in her two sons .,32
597,property,,vest, The property vests in the trustees .,2,0,property has property expensive. property is at location city. property is used for store thing. vest desires wear around your neck. vest is at location closet. vest is used for protect torso.  The property vests in the trustees .,34
598,paris,,visit, Did you ever visit Paris ? .,3,0,paris has property nice. paris is at location france. paris is used for live in. visit desires be entertain. visit is at location disneyland. visit is used for learn.  Did you ever visit Paris ? .,32
599,rage,,visit, The principal visited his rage on the students .,2,1,rage has property bad. rage is at location war. rage is used for hurt. visit desires be entertain. visit is at location disneyland. visit is used for learn.  The principal visited his rage on the students .,30
600,relative,,visit," Every summer , we visited our relatives in the country for a month .",4,0,"relative has property important. relative is at location relative house. relative is used for make money. visit desires be entertain. visit is at location disneyland. visit is used for learn.  Every summer , we visited our relatives in the country for a month .",34
601,illness,,visit," Every summer , we visited our relatives in the country for a month .",4,1,"illness has property bad. illness is at location hospital. illness is used for kill person. visit desires be entertain. visit is at location disneyland. visit is used for learn.  Every summer , we visited our relatives in the country for a month .",33
602,ball,,volley, They began to volley the tennis ball .,3,0,ball has property round. ball is at location toy store. ball is used for play game. volley desires fire. volley is at location war. volley is used for kill.  They began to volley the tennis ball .,32
603,curse,,volley, I heard him volley a string of curses .,3,1,curse has property bad. curse is at location hell. curse is used for anger someone. volley desires fire. volley is at location war. volley is used for kill.  I heard him volley a string of curses .,31
604,pig,,wallow, pigs were wallowing in the mud .,2,0,pig has property very colorful. pig is at location farm. pig is used for meat. wallow desires drown. wallow is at location boat. wallow is used for get rid of excess water.  pigs were wallowing in the mud .,34
605,success,,wallow, wallow in your success !,0,1,success has property important. success is at location school. success is used for achieve goal. wallow desires drown. wallow is at location boat. wallow is used for get rid of excess water.  wallow in your success !,32
606,yellow,,wear, She was wearing yellow that day .,2,0,yellow has property nice. yellow is at location tree. yellow is used for color. wear desires be dress. wear is at location closet. wear is used for protect body.  She was wearing yellow that day .,31
607,smile,,wear, He always wears a smile .,2,1,smile has property contagious. smile is at location movie. smile is used for show affection. wear desires be dress. wear is at location closet. wear is used for protect body.  He always wears a smile .,32
608,hair,,wear, wear one 's hair in a certain way .,0,0,hair has property curly. hair is at location your head. hair is used for comb. wear desires be dress. wear is at location closet. wear is used for protect body.  wear one 's hair in a certain way .,30
609,bullet,,whistle, The bullets whistled past him .,2,1,bullet has property dangerous. bullet is at location gun. bullet is used for kill. whistle desires play. whistle is at location parade. whistle is used for blow.  The bullets whistled past him .,29
610,melody,,whistle, She whistled a melody .,1,0,melody has property beautiful. melody is at location jukebox. melody is used for enjoyment. whistle desires play. whistle is at location parade. whistle is used for blow.  She whistled a melody .,28
611,optimism,,whistle, Her optimism whistled away these worries .,2,1,optimism has property good. optimism is at location church. optimism is used for optimism. whistle desires play. whistle is at location parade. whistle is used for blow.  Her optimism whistled away these worries .,29
612,feeling,,wrestle, He wrestled all his life with his feeling of inferiority .,1,1,feeling has property good. feeling is at location your heart. feeling is used for make thing feel good. wrestle desires win. wrestle is at location wrestle team. wrestle is used for sport.  He wrestled all his life with his feeling of inferiority .,33
613,decision,,wrestle, I wrestled with this decision for years .,1,1,decision has property important. decision is at location meet. decision is used for decide. wrestle desires win. wrestle is at location wrestle team. wrestle is used for sport.  I wrestled with this decision for years .,29
614,child,,wrestle, The children wrestled in the garden .,2,0,child has property curious. child is at location park. child is used for play with. wrestle desires win. wrestle is at location wrestle team. wrestle is used for sport.  The children wrestled in the garden .,31
615,person,,bow, He bowed before the King .,1,0,person has property afraid of dark. person is at location in bus. person is used for help. bow desires be gift. bow is at location bow. bow is used for decorate your hair.  He bowed before the King .,34
616,person,,breathe, I can breathe better when the air is clean .,2,0,person has property afraid of dark. person is at location in bus. person is used for help. breathe desires live. breathe is at location your lung. breathe is used for live.  I can breathe better when the air is clean .,33
617,wine,,breathe, This rare Bordeaux must be allowed to breathe for at least 2 hours .,7,0,wine has property good for you. wine is at location winery. wine is used for drink. breathe desires live. breathe is at location your lung. breathe is used for live.  This rare Bordeaux must be allowed to breathe for at least 2 hours .,37
618,drawing,,color, The child colored the drawings .,2,0,drawing has property fun. drawing is at location book. drawing is used for draw. color desires be color. color is at location wall. color is used for make picture.  The child colored the drawings .,31
619,judgement,,color, My personal feelings color my judgment in this case .,3,1,judgement has property bad. judgement is at location confession. judgement is used for punish. color desires be color. color is at location wall. color is used for make picture.  My personal feelings color my judgment in this case .,32
620,people,,communicate, He and his sons have n't communicated for years .,6,0,people has property afraid of dark. people is at location opera. people is used for help. communicate desires communicate. communicate is at location classroom. communicate is used for communicate.  He and his sons have n't communicated for years .,35
621,dictionary,,computerize, Please use a computerized disctionary .,3,0,dictionary has property useful. dictionary is at location library. dictionary is used for find information. computerize desires understand. computerize is at location computer. computerize is used for calculate.  Please use a computerized disctionary .,31
622,feeling,,condense, Her feelings condensed .,2,1,feeling has property good. feeling is at location your heart. feeling is used for make thing feel good. condense desires understand. condense is at location computer. condense is used for make map.  Her feelings condensed .,34
623,person,,drain, The exercise class drains me of energy .,3,1,person has property afraid of dark. person is at location in bus. person is used for help. drain desires fill with water. drain is at location drain. drain is used for drain.  The exercise class drains me of energy .,35
624,employee,,dump, The company dumped him after many years of service .,2,1,employee has property unreliable. employee is at location work. employee is used for work. dump desires water. dump is at location trash. dump is used for recycle.  The company dumped him after many years of service .,29
625,cup,,engrave, engraved the trophy cupt with the winner 's .,0,0,cup has property half full of liquid. cup is at location cupboard. cup is used for drink. engrave desires be forgive. engrave is at location grave. engrave is used for identify grave marker.  engraved the trophy cupt with the winner 's .,33
626,people,,erase, The Turks erased the Armenians in 1915 .,2,1,people has property afraid of dark. people is at location opera. people is used for help. erase desires erase. erase is at location desk. erase is used for erase.  The Turks erased the Armenians in 1915 .,31
627,volcano,,erupt, Vesuvius erupts once in a while .,1,0,volcano has property hot. volcano is at location volcano. volcano is used for volcano. erupt desires fight. erupt is at location war. erupt is used for anger.  Vesuvius erupts once in a while .,28
628,society,,ferment, Islam is fermenting Africa .,2,1,society has property corrupt. society is at location society. society is used for govern. ferment desires water. ferment is at location ferment oil. ferment is used for make wine.  Islam is fermenting Africa .,31
629,lens,,grind, grind lenses for glasses and cameras .,0,0,lens has property very useful. lens is at location eye. lens is used for focus light. grind desires be quench. grind is at location grind. grind is used for move thing.  grind lenses for glasses and cameras .,31
630,theatre,,jam, the theater was jampacked .,3,1,theatre has property expensive. theatre is at location town. theatre is used for show. jam desires eat. jam is at location jar. jam is used for eat.  the theater was jampacked .,30
631,woman,,lean, She leaned over the banister .,1,0,woman has property female. woman is at location bed. woman is used for have sex. lean desires be with friend. lean is at location subway. lean is used for walk.  She leaned over the banister .,31
